source,listing_type,title,price,location,bedrooms,bathrooms,size_sqm,property_type,url,scraped_at
PigiaMe,Sale,2 Bed Apartment with En Suite in Kilimani,"KSh 10,500,000","Kilimani, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-kilimani-5486787,2026-02-23T16:25:43.464812
PigiaMe,Sale,2 Bed Apartment with En Suite in Kilimani,"KSh 10,500,000","Kilimani, Nairobi",2 bed,,,,,2026-02-23T16:25:43.468878
PigiaMe,Sale,1 Bed Apartment with En Suite in Kileleshwa,"KSh 6,880,000","Kileleshwa, Nairobi",1 bed,,,,https://www.pigiame.co.ke/listings/1-bed-apartment-with-en-suite-in-kileleshwa-5684206,2026-02-23T16:25:43.515890
PigiaMe,Sale,1 Bed Apartment with En Suite in Kileleshwa,"KSh 6,880,000","Kileleshwa, Nairobi",1 bed,,,,,2026-02-23T16:25:43.521542
PigiaMe,Sale,2 Bed Apartment with En Suite in Kilimani,"KSh 11,000,000","Kilimani, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-kilimani-5847231,2026-02-23T16:25:43.594828
PigiaMe,Sale,2 Bed Apartment with En Suite in Kilimani,"KSh 11,000,000","Kilimani, Nairobi",2 bed,,,,,2026-02-23T16:25:43.603134
PigiaMe,Sale,3 Bed Apartment with En Suite in Kilimani,"KSh 13,000,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kilimani-5648425,2026-02-23T16:25:43.688804
PigiaMe,Sale,3 Bed Apartment with En Suite in Kilimani,"KSh 13,000,000","Kilimani, Nairobi",3 bed,,,,,2026-02-23T16:25:43.696847
PigiaMe,Sale,2 Bed Apartment with Swimming Pool in Kilimani,"KSh 9,700,000","Kilimani, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-swimming-pool-in-kilimani-5959262,2026-02-23T16:25:43.771045
PigiaMe,Sale,2 Bed Apartment with Swimming Pool in Kilimani,"KSh 9,700,000","Kilimani, Nairobi",2 bed,,,,,2026-02-23T16:25:43.774609
PigiaMe,Sale,3 Bed Apartment with En Suite in Kilimani,"KSh 20,000,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kilimani-5725420,2026-02-23T16:25:43.815895
PigiaMe,Sale,3 Bed Apartment with En Suite in Kilimani,"KSh 20,000,000","Kilimani, Nairobi",3 bed,,,,,2026-02-23T16:25:43.819528
PigiaMe,Sale,2 Bed Apartment with En Suite in Kileleshwa,"KSh 11,000,000","Kileleshwa, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-kileleshwa-5662668,2026-02-23T16:25:43.873376
PigiaMe,Sale,2 Bed Apartment with En Suite in Kileleshwa,"KSh 11,000,000","Kileleshwa, Nairobi",2 bed,,,,,2026-02-23T16:25:43.879413
PigiaMe,Sale,2 Bed Apartment with En Suite at Riverside,"KSh 12,300,000","Riverside, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-at-riverside-5311085,2026-02-23T16:25:43.950507
PigiaMe,Sale,2 Bed Apartment with En Suite at Riverside,"KSh 12,300,000","Riverside, Nairobi",2 bed,,,,,2026-02-23T16:25:43.956751
PigiaMe,Sale,2 Bed Apartment with En Suite in Lavington,"KSh 13,500,000","Lavington, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-lavington-5665794,2026-02-23T16:26:04.173092
PigiaMe,Sale,2 Bed Apartment with En Suite in Lavington,"KSh 13,500,000","Lavington, Nairobi",2 bed,,,,,2026-02-23T16:26:04.180440
PigiaMe,Sale,1 Bed Apartment with En Suite in Kileleshwa,"KSh 7,500,000","Kileleshwa, Nairobi",1 bed,,,,https://www.pigiame.co.ke/listings/1-bed-apartment-with-en-suite-in-kileleshwa-5923542,2026-02-23T16:26:04.258979
PigiaMe,Sale,1 Bed Apartment with En Suite in Kileleshwa,"KSh 7,500,000","Kileleshwa, Nairobi",1 bed,,,,,2026-02-23T16:26:04.266676
PigiaMe,Sale,1 Bed Apartment with En Suite in Westlands Area,"KSh 4,900,000","Westlands, Nairobi",1 bed,,,,https://www.pigiame.co.ke/listings/1-bed-apartment-with-en-suite-in-westlands-area-6311862,2026-02-23T16:26:04.347859
PigiaMe,Sale,1 Bed Apartment with En Suite in Westlands Area,"KSh 4,900,000","Westlands, Nairobi",1 bed,,,,,2026-02-23T16:26:04.354358
PigiaMe,Sale,2 Bed Apartment with En Suite in Kilimani,"KSh 13,900,000","Kilimani, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-kilimani-6176681,2026-02-23T16:26:04.418259
PigiaMe,Sale,2 Bed Apartment with En Suite in Kilimani,"KSh 13,900,000","Kilimani, Nairobi",2 bed,,,,,2026-02-23T16:26:04.424002
PigiaMe,Sale,4 Bed Apartment with En Suite in Lavington,"KSh 25,500,000","Lavington, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-in-lavington-5834202,2026-02-23T16:26:04.470177
PigiaMe,Sale,4 Bed Apartment with En Suite in Lavington,"KSh 25,500,000","Lavington, Nairobi",4 bed,,,,,2026-02-23T16:26:04.473609
PigiaMe,Sale,4 Bed Apartment with En Suite in Lavington,"KSh 23,000,000","Lavington, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-in-lavington-5878158,2026-02-23T16:26:04.513270
PigiaMe,Sale,4 Bed Apartment with En Suite in Lavington,"KSh 23,000,000","Lavington, Nairobi",4 bed,,,,,2026-02-23T16:26:04.516922
PigiaMe,Sale,4 Bed Apartment with En Suite in Lavington,"KSh 25,500,000","Lavington, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-in-lavington-5751272,2026-02-23T16:26:04.557631
PigiaMe,Sale,1 Bed Apartment with En Suite in Lavington,"KSh 6,000,000","Lavington, Nairobi",1 bed,,,,https://www.pigiame.co.ke/listings/1-bed-apartment-with-en-suite-in-lavington-5754945,2026-02-23T16:26:04.602879
PigiaMe,Sale,1 Bed Apartment with En Suite in Lavington,"KSh 6,000,000","Lavington, Nairobi",1 bed,,,,,2026-02-23T16:26:04.606681
PigiaMe,Sale,1 Bed Apartment with En Suite in Lavington,"KSh 6,500,000","Lavington, Nairobi",1 bed,,,,https://www.pigiame.co.ke/listings/1-bed-apartment-with-en-suite-in-lavington-5985685,2026-02-23T16:26:04.647942
PigiaMe,Sale,1 Bed Apartment with En Suite in Lavington,"KSh 6,500,000","Lavington, Nairobi",1 bed,,,,,2026-02-23T16:26:04.651603
PigiaMe,Sale,4 Bed Apartment with En Suite at Church Road,"KSh 23,000,000","Westlands, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-at-church-road-6280326,2026-02-23T16:26:04.701460
PigiaMe,Sale,4 Bed Apartment with En Suite at Church Road,"KSh 23,000,000","Westlands, Nairobi",4 bed,,,,,2026-02-23T16:26:04.706395
PigiaMe,Sale,2 Bed Apartment with En Suite in Kilimani,"KSh 11,500,000","Kilimani, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-kilimani-5665651,2026-02-23T16:26:19.839154
PigiaMe,Sale,2 Bed Apartment with En Suite in Kilimani,"KSh 11,500,000","Kilimani, Nairobi",2 bed,,,,,2026-02-23T16:26:19.843112
PigiaMe,Sale,3 Bed Apartment with En Suite at Lavington,"KSh 13,000,000","Lavington, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-at-lavington-6239885,2026-02-23T16:26:19.892926
PigiaMe,Sale,3 Bed Apartment with En Suite at Lavington,"KSh 13,000,000","Lavington, Nairobi",3 bed,,,,,2026-02-23T16:26:19.897106
PigiaMe,Sale,3 Bed Apartment with En Suite in Lavington,"KSh 27,000,000","Lavington, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-lavington-5778318,2026-02-23T16:26:19.945262
PigiaMe,Sale,3 Bed Apartment with En Suite in Lavington,"KSh 27,000,000","Lavington, Nairobi",3 bed,,,,,2026-02-23T16:26:19.949978
PigiaMe,Sale,2 Bed Apartment with En Suite in Riverside,"KSh 27,000,000","Riverside, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-riverside-6188504,2026-02-23T16:26:20.014504
PigiaMe,Sale,2 Bed Apartment with En Suite in Riverside,"KSh 27,000,000","Riverside, Nairobi",2 bed,,,,,2026-02-23T16:26:20.020462
PigiaMe,Sale,Serviced 1 Bed Apartment with Swimming Pool in Kileleshwa,"KSh 6,500,000","Kileleshwa, Nairobi",1 bed,,,,https://www.pigiame.co.ke/listings/serviced-1-bed-apartment-with-swimming-pool-in-kileleshwa-6462700,2026-02-23T16:26:20.089207
PigiaMe,Sale,Serviced 1 Bed Apartment with Swimming Pool in Kileleshwa,"KSh 6,500,000","Kileleshwa, Nairobi",1 bed,,,,,2026-02-23T16:26:20.094598
PigiaMe,Sale,3 Bed Apartment with En Suite in Westlands Area,"KSh 12,000,000","Westlands, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-westlands-area-6311457,2026-02-23T16:26:20.162247
PigiaMe,Sale,3 Bed Apartment with En Suite in Westlands Area,"KSh 12,000,000","Westlands, Nairobi",3 bed,,,,,2026-02-23T16:26:20.178124
PigiaMe,Sale,3 Bed Apartment with En Suite in Kilimani,"KSh 20,000,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kilimani-5739313,2026-02-23T16:26:20.258784
PigiaMe,Sale,3 Bed Apartment with En Suite in Kileleshwa,"KSh 24,000,000","Kileleshwa, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kileleshwa-5740620,2026-02-23T16:26:20.304054
PigiaMe,Sale,3 Bed Apartment with En Suite in Kileleshwa,"KSh 24,000,000","Kileleshwa, Nairobi",3 bed,,,,,2026-02-23T16:26:20.307519
PigiaMe,Sale,1 Bed Apartment with En Suite at Githuri Road,"KSh 6,900,000","Parklands, Nairobi",1 bed,,,,https://www.pigiame.co.ke/listings/1-bed-apartment-with-en-suite-at-githuri-road-6473754,2026-02-23T16:26:20.349285
PigiaMe,Sale,1 Bed Apartment with En Suite at Githuri Road,"KSh 6,900,000","Parklands, Nairobi",1 bed,,,,,2026-02-23T16:26:20.354230
PigiaMe,Sale,2 Bed Apartment with En Suite in Westlands Area,"KSh 25,000,000","Westlands, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-westlands-area-6400085,2026-02-23T16:26:20.420110
PigiaMe,Sale,2 Bed Apartment with En Suite in Westlands Area,"KSh 25,000,000","Westlands, Nairobi",2 bed,,,,,2026-02-23T16:26:20.426259
PigiaMe,Sale,4 Bed Apartment with En Suite at Elgeyo Marakwet,"KSh 44,000,000","Kilimani, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-at-elgeyo-marakwet-6463251,2026-02-23T16:26:45.274240
PigiaMe,Sale,4 Bed Apartment with En Suite at Elgeyo Marakwet,"KSh 44,000,000","Kilimani, Nairobi",4 bed,,,,,2026-02-23T16:26:45.285204
PigiaMe,Sale,4 Bed Apartment in Parklands,"KSh 51,000,000","Parklands, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-apartment-in-parklands-6409749,2026-02-23T16:26:45.371483
PigiaMe,Sale,4 Bed Apartment in Parklands,"KSh 51,000,000","Parklands, Nairobi",4 bed,,,,,2026-02-23T16:26:45.377320
PigiaMe,Sale,4 Bed Apartment with En Suite in Kilimani,"KSh 20,000,000","Kilimani, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-in-kilimani-6468313,2026-02-23T16:26:45.440890
PigiaMe,Sale,4 Bed Apartment with En Suite in Kilimani,"KSh 20,000,000","Kilimani, Nairobi",4 bed,,,,,2026-02-23T16:26:45.445173
PigiaMe,Sale,5 Bed Apartment with En Suite at Muthangari Drive,"KSh 80,000,000","Westlands, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-apartment-with-en-suite-at-muthangari-drive-6148204,2026-02-23T16:26:45.504744
PigiaMe,Sale,5 Bed Apartment with En Suite at Muthangari Drive,"KSh 80,000,000","Westlands, Nairobi",5 bed,,,,,2026-02-23T16:26:45.512906
PigiaMe,Sale,1 Bed Apartment with En Suite at Kilimani Estate,"KSh 5,900,000","Kilimani, Nairobi",1 bed,,,,https://www.pigiame.co.ke/listings/1-bed-apartment-with-en-suite-at-kilimani-estate-5689308,2026-02-23T16:26:45.589748
PigiaMe,Sale,1 Bed Apartment with En Suite at Kilimani Estate,"KSh 5,900,000","Kilimani, Nairobi",1 bed,,,,,2026-02-23T16:26:45.597839
PigiaMe,Sale,4 Bed Apartment with En Suite in Kileleshwa,"KSh 24,500,000","Kileleshwa, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-in-kileleshwa-5486801,2026-02-23T16:26:45.693251
PigiaMe,Sale,4 Bed Apartment with En Suite in Kileleshwa,"KSh 24,500,000","Kileleshwa, Nairobi",4 bed,,,,,2026-02-23T16:26:45.700141
PigiaMe,Sale,2 Bed Apartment with En Suite in Kilimani,"KSh 9,500,000","Kilimani, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-kilimani-3979276,2026-02-23T16:26:45.762749
PigiaMe,Sale,2 Bed Apartment with En Suite in Kilimani,"KSh 9,500,000","Kilimani, Nairobi",2 bed,,,,,2026-02-23T16:26:45.768565
PigiaMe,Sale,2 bedroom apartment for sale in Kiambu Road,"KSh 68,000,000","Kiambu Road, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bedroom-apartment-for-sale-in-kiambu-road-3620657,2026-02-23T16:26:45.830106
PigiaMe,Sale,2 bedroom apartment for sale in Kiambu Road,"KSh 68,000,000","Kiambu Road, Nairobi",2 bed,,,,,2026-02-23T16:26:45.834528
PigiaMe,Sale,3 Bed Apartment with En Suite at Near Yaya Centre,"KSh 11,500,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-at-near-yaya-centre-5690460,2026-02-23T16:26:45.889759
PigiaMe,Sale,3 Bed Apartment with En Suite at Near Yaya Centre,"KSh 11,500,000","Kilimani, Nairobi",3 bed,,,,,2026-02-23T16:26:45.896252
PigiaMe,Sale,3 Bed Apartment with En Suite in Kileleshwa,"KSh 20,000,000","Kileleshwa, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kileleshwa-5084316,2026-02-23T16:26:45.955853
PigiaMe,Sale,3 Bed Apartment with En Suite in Kileleshwa,"KSh 20,000,000","Kileleshwa, Nairobi",3 bed,,,,,2026-02-23T16:26:45.961261
PigiaMe,Sale,Furnished 2 bedroom apartment for sale in Westlands Area,"KSh 20,000,000","Westlands, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/furnished-2-bedroom-apartment-for-sale-in-westlands-area-4124086,2026-02-23T16:26:54.084073
PigiaMe,Sale,Furnished 2 bedroom apartment for sale in Westlands Area,"KSh 20,000,000","Westlands, Nairobi",2 bed,,,,,2026-02-23T16:26:54.089657
PigiaMe,Sale,1 Bed Apartment with En Suite at Kilimani,"KSh 3,500,000","Kilimani, Nairobi",1 bed,,,,https://www.pigiame.co.ke/listings/1-bed-apartment-with-en-suite-at-kilimani-5250251,2026-02-23T16:26:54.140068
PigiaMe,Sale,1 Bed Apartment with En Suite at Kilimani,"KSh 3,500,000","Kilimani, Nairobi",1 bed,,,,,2026-02-23T16:26:54.144324
PigiaMe,Sale,3 Bed Apartment with En Suite in Lavington,"KSh 24,000,000","Lavington, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-lavington-5180677,2026-02-23T16:26:54.197115
PigiaMe,Sale,3 Bed Apartment with En Suite in Lavington,"KSh 24,000,000","Lavington, Nairobi",3 bed,,,,,2026-02-23T16:26:54.202214
PigiaMe,Sale,1 Bed Apartment with En Suite in Kileleshwa,"KSh 6,600,000","Kileleshwa, Nairobi",1 bed,,,,https://www.pigiame.co.ke/listings/1-bed-apartment-with-en-suite-in-kileleshwa-3994284,2026-02-23T16:26:54.271648
PigiaMe,Sale,1 Bed Apartment with En Suite in Kileleshwa,"KSh 6,600,000","Kileleshwa, Nairobi",1 bed,,,,,2026-02-23T16:26:54.280214
PigiaMe,Sale,Studio Apartment with Gym in Kilimani,"KSh 4,500,000","Kilimani, Nairobi",,,,,https://www.pigiame.co.ke/listings/studio-apartment-with-gym-in-kilimani-3997389,2026-02-23T16:26:54.354264
PigiaMe,Sale,Studio Apartment with Gym in Kilimani,"KSh 4,500,000","Kilimani, Nairobi",,,,,,2026-02-23T16:26:54.362917
PigiaMe,Sale,3 Bed Apartment with En Suite in Kileleshwa,"KSh 18,000,000","Kileleshwa, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kileleshwa-5662817,2026-02-23T16:26:54.462045
PigiaMe,Sale,3 Bed Apartment with En Suite in Kileleshwa,"KSh 18,000,000","Kileleshwa, Nairobi",3 bed,,,,,2026-02-23T16:26:54.474618
PigiaMe,Sale,2 Bed Apartment with En Suite at Kilimani Estate,"KSh 7,000,000","Kilimani, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-at-kilimani-estate-5535229,2026-02-23T16:26:54.546717
PigiaMe,Sale,2 Bed Apartment with En Suite at Kilimani Estate,"KSh 7,000,000","Kilimani, Nairobi",2 bed,,,,,2026-02-23T16:26:54.552860
PigiaMe,Sale,3 Bed Apartment with En Suite in Kilimani,"KSh 22,000,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kilimani-5547077,2026-02-23T16:26:54.617379
PigiaMe,Sale,3 Bed Apartment with En Suite in Kilimani,"KSh 22,000,000","Kilimani, Nairobi",3 bed,,,,,2026-02-23T16:26:54.621268
PigiaMe,Sale,1 Bed Apartment with En Suite at After New Kitisuru Estate,"KSh 4,200,000","Lower Kabete, Nairobi",1 bed,,,,https://www.pigiame.co.ke/listings/1-bed-apartment-with-en-suite-at-after-new-kitisuru-estate-4419294,2026-02-23T16:26:54.685713
PigiaMe,Sale,1 Bed Apartment with En Suite at After New Kitisuru Estate,"KSh 4,200,000","Lower Kabete, Nairobi",1 bed,,,,,2026-02-23T16:26:54.690215
PigiaMe,Sale,Studio Apartment with Gym in Kileleshwa,"KSh 4,500,000","Kileleshwa, Nairobi",,,,,https://www.pigiame.co.ke/listings/studio-apartment-with-gym-in-kileleshwa-5809700,2026-02-23T16:26:54.759244
PigiaMe,Sale,Studio Apartment with Gym in Kileleshwa,"KSh 4,500,000","Kileleshwa, Nairobi",,,,,,2026-02-23T16:26:54.765287
PigiaMe,Sale,4 Bed Apartment with En Suite in Kileleshwa,"KSh 24,000,000","Kileleshwa, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-in-kileleshwa-5817780,2026-02-23T16:27:08.649271
PigiaMe,Sale,4 Bed Apartment with En Suite in Kileleshwa,"KSh 24,000,000","Kileleshwa, Nairobi",4 bed,,,,,2026-02-23T16:27:08.669783
PigiaMe,Sale,3 Bed Apartment with En Suite in Riverside,"KSh 31,000,000","Riverside, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-riverside-5456204,2026-02-23T16:27:08.745792
PigiaMe,Sale,3 Bed Apartment with En Suite in Riverside,"KSh 31,000,000","Riverside, Nairobi",3 bed,,,,,2026-02-23T16:27:08.752284
PigiaMe,Sale,3 Bed Apartment with En Suite in Kasarani,"KSh 9,000,000","Kasarani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kasarani-5456957,2026-02-23T16:27:08.826641
PigiaMe,Sale,3 Bed Apartment with En Suite in Kasarani,"KSh 9,000,000","Kasarani, Nairobi",3 bed,,,,,2026-02-23T16:27:08.832685
PigiaMe,Sale,3 Bed Apartment with En Suite in Kileleshwa,"KSh 22,000,000","Kileleshwa, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kileleshwa-5465983,2026-02-23T16:27:08.927740
PigiaMe,Sale,3 Bed Apartment with En Suite in Kileleshwa,"KSh 22,000,000","Kileleshwa, Nairobi",3 bed,,,,,2026-02-23T16:27:08.937113
PigiaMe,Sale,3 Bed Apartment with En Suite in Kilimani,"KSh 15,200,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kilimani-5467489,2026-02-23T16:27:09.023427
PigiaMe,Sale,3 Bed Apartment with En Suite in Kilimani,"KSh 15,200,000","Kilimani, Nairobi",3 bed,,,,,2026-02-23T16:27:09.029458
PigiaMe,Sale,3 Bed Apartment with En Suite in Lavington,"KSh 25,000,000","Lavington, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-lavington-5760254,2026-02-23T16:27:09.085395
PigiaMe,Sale,3 Bed Apartment with En Suite in Lavington,"KSh 25,000,000","Lavington, Nairobi",3 bed,,,,,2026-02-23T16:27:09.088879
PigiaMe,Sale,3 Bed Apartment with En Suite in Lavington,"KSh 9,500,000","Lavington, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-lavington-5282768,2026-02-23T16:27:09.166549
PigiaMe,Sale,3 Bed Apartment with En Suite in Lavington,"KSh 9,500,000","Lavington, Nairobi",3 bed,,,,,2026-02-23T16:27:09.175271
PigiaMe,Sale,3 Bed Apartment with En Suite in Kilimani,"KSh 22,000,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kilimani-5611472,2026-02-23T16:27:09.269386
PigiaMe,Sale,3 Bed Apartment with En Suite in Kilimani,"KSh 22,000,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kilimani-5857712,2026-02-23T16:27:09.348719
PigiaMe,Sale,3 Bed Apartment with En Suite in Lavington,"KSh 9,800,000","Lavington, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-lavington-5528410,2026-02-23T16:27:09.414894
PigiaMe,Sale,3 Bed Apartment with En Suite in Lavington,"KSh 9,800,000","Lavington, Nairobi",3 bed,,,,,2026-02-23T16:27:09.422579
PigiaMe,Sale,1 Bed Apartment with En Suite in Kileleshwa,"KSh 8,500,000","Kileleshwa, Nairobi",1 bed,,,,https://www.pigiame.co.ke/listings/1-bed-apartment-with-en-suite-in-kileleshwa-5796602,2026-02-23T16:27:23.933503
PigiaMe,Sale,1 Bed Apartment with En Suite in Kileleshwa,"KSh 8,500,000","Kileleshwa, Nairobi",1 bed,,,,,2026-02-23T16:27:23.939730
PigiaMe,Sale,2 Bed Apartment with En Suite in Lavington,"KSh 13,500,000","Lavington, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-lavington-5797061,2026-02-23T16:27:24.007303
PigiaMe,Sale,3 Bed Apartment with En Suite in Westlands Area,"KSh 27,000,000","Westlands, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-westlands-area-5869899,2026-02-23T16:27:24.066656
PigiaMe,Sale,3 Bed Apartment with En Suite in Westlands Area,"KSh 27,000,000","Westlands, Nairobi",3 bed,,,,,2026-02-23T16:27:24.071503
PigiaMe,Sale,1 Bed Apartment with En Suite in Kilimani,"KSh 7,500,000","Kilimani, Nairobi",1 bed,,,,https://www.pigiame.co.ke/listings/1-bed-apartment-with-en-suite-in-kilimani-5982745,2026-02-23T16:27:24.122456
PigiaMe,Sale,1 Bed Apartment with En Suite in Kilimani,"KSh 7,500,000","Kilimani, Nairobi",1 bed,,,,,2026-02-23T16:27:24.126820
PigiaMe,Sale,Studio Apartment with En Suite in Lavington,"KSh 5,800,000","Lavington, Nairobi",,,,,https://www.pigiame.co.ke/listings/studio-apartment-with-en-suite-in-lavington-5837887,2026-02-23T16:27:24.184025
PigiaMe,Sale,Studio Apartment with En Suite in Lavington,"KSh 5,800,000","Lavington, Nairobi",,,,,,2026-02-23T16:27:24.190439
PigiaMe,Sale,3 Bed Apartment with En Suite in Kileleshwa,"KSh 15,000,000","Kileleshwa, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kileleshwa-5802585,2026-02-23T16:27:24.253203
PigiaMe,Sale,3 Bed Apartment with En Suite in Kileleshwa,"KSh 15,000,000","Kileleshwa, Nairobi",3 bed,,,,,2026-02-23T16:27:24.257281
PigiaMe,Sale,2 Bed Apartment with En Suite in Lavington,"KSh 12,000,000","Lavington, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-lavington-5831001,2026-02-23T16:27:24.330583
PigiaMe,Sale,2 Bed Apartment with En Suite in Lavington,"KSh 12,000,000","Lavington, Nairobi",2 bed,,,,,2026-02-23T16:27:24.334965
PigiaMe,Sale,1 Bed Apartment with Swimming Pool in Westlands Area,"KSh 10,000,000","Westlands, Nairobi",1 bed,,,,https://www.pigiame.co.ke/listings/1-bed-apartment-with-swimming-pool-in-westlands-area-6308600,2026-02-23T16:27:24.389386
PigiaMe,Sale,1 Bed Apartment with Swimming Pool in Westlands Area,"KSh 10,000,000","Westlands, Nairobi",1 bed,,,,,2026-02-23T16:27:24.393497
PigiaMe,Sale,3 Bed Apartment with En Suite in Kitisuru,"KSh 15,000,000","Kitisuru, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kitisuru-5935344,2026-02-23T16:27:24.442524
PigiaMe,Sale,3 Bed Apartment with En Suite in Kitisuru,"KSh 15,000,000","Kitisuru, Nairobi",3 bed,,,,,2026-02-23T16:27:24.446565
PigiaMe,Sale,3 Bed Apartment with En Suite in Parklands,"KSh 18,000,000","Parklands, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-parklands-5936608,2026-02-23T16:27:24.496591
PigiaMe,Sale,3 Bed Apartment with En Suite in Parklands,"KSh 18,000,000","Parklands, Nairobi",3 bed,,,,,2026-02-23T16:27:24.501426
PigiaMe,Sale,5 Bed Apartment with En Suite in Parklands,"KSh 35,000,000","Parklands, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-apartment-with-en-suite-in-parklands-6429243,2026-02-23T16:27:37.482928
PigiaMe,Sale,5 Bed Apartment with En Suite in Parklands,"KSh 35,000,000","Parklands, Nairobi",5 bed,,,,,2026-02-23T16:27:37.487802
PigiaMe,Sale,2 Bed Apartment with En Suite in Kilimani,"KSh 11,000,000","Kilimani, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-kilimani-5747086,2026-02-23T16:27:37.555237
